WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,SemanticRelatedness_name,SemanticRelatedness_code,WordInput
930,717.9086568862091,8,7,4.596499919891357,9,True,1.0,home,semunrelated,-0.5,home
702,784.8000424432269,7,7,1.5184999704360962,8,True,1.0,scab,semunrelated,-0.5,scab
999,913.3034899543458,10,11,3.072200059890747,9,True,1.0,cast,semunrelated,-0.5,cast
643,908.1626103963827,9,10,3.674999952316284,9,True,1.0,ring,semunrelated,-0.5,ring
644,830.5354773695742,9,9,3.6050000190734863,13,True,1.0,gold,semunrelated,-0.5,gold
669,890.9030687995562,9,8,3.379699945449829,10,True,1.0,pool,semunrelated,-0.5,pool
1563,911.8119945236716,8,4,2.6041998863220215,7,True,1.0,mere,semunrelated,-0.5,mere
650,917.2482273217354,9,7,3.116300106048584,6,True,1.0,tank,semunrelated,-0.5,tank
705,810.6212175967432,6,1,3.6405999660491943,11,True,1.0,army,semunrelated,-0.5,army
685,877.5523795619101,7,3,2.2067999839782715,7,True,1.0,duct,semunrelated,-0.5,duct
693,778.2020351273471,11,13,3.14739990234375,10,True,1.0,wire,semunrelated,-0.5,wire
679,510.04489267132976,10,9,2.2600998878479004,10,True,1.0,veal,semunrelated,-0.5,veal
842,814.3509441425024,8,4,1.2788000106811523,6,True,1.0,loin,semunrelated,-0.5,loin
743,899.6879466370552,9,10,3.1682000160217285,11,True,1.0,meal,semunrelated,-0.5,meal
943,874.4847650697205,9,10,2.257699966430664,4,True,1.0,hash,semunrelated,-0.5,hash
687,825.5629834658657,7,3,2.459399938583374,7,True,1.0,tomb,semunrelated,-0.5,tomb
1047,810.0251279375553,9,7,3.0232999324798584,6,True,1.0,bury,semunrelated,-0.5,bury
810,869.3752593508971,10,7,2.2764999866485596,4,True,1.0,prop,semunrelated,-0.5,prop
1196,636.9763176080331,8,9,1.8194999694824219,7,True,1.0,scat,semunrelated,-0.5,scat
716,897.4939825471414,10,10,4.040999889373779,10,True,1.0,fire,semunrelated,-0.5,fire
906,872.6722971069415,9,6,2.4828999042510986,9,True,1.0,boil,semunrelated,-0.5,boil
762,927.1606946919334,9,11,2.2227001190185547,10,True,1.0,cove,semunrelated,-0.5,cove
945,784.193809653719,7,3,2.3838000297546387,8,True,1.0,gulf,semunrelated,-0.5,gulf
718,904.7679943068255,10,10,3.4354000091552734,9,True,1.0,band,semunrelated,-0.5,band
1215,723.1867657707301,5,0,1.6720999479293823,8,True,1.0,opus,semunrelated,-0.5,opus
757,742.5070053845641,5,0,1.3978999853134155,6,True,1.0,suds,semunrelated,-0.5,suds
854,909.398042043486,9,11,3.3176000118255615,9,True,1.0,wash,semunrelated,-0.5,wash
749,814.8549384525227,8,7,3.436500072479248,8,True,1.0,note,semunrelated,-0.5,note
891,799.4897514139744,6,1,2.528899908065796,8,True,1.0,memo,semunrelated,-0.5,memo
799,879.4821449494475,9,6,2.8420000076293945,7,True,1.0,chop,semunrelated,-0.5,chop
997,836.2617922603182,7,4,2.340399980545044,6,True,1.0,trim,semunrelated,-0.5,trim
759,695.4619319113551,11,13,2.2788000106811523,9,True,1.0,mink,semunrelated,-0.5,mink
944,832.0756350494205,8,5,1.6901999711990356,8,True,1.0,pelt,semunrelated,-0.5,pelt
825,834.0361196953396,8,7,3.187000036239624,8,True,1.0,gang,semunrelated,-0.5,gang
1162,900.8629388207222,9,8,2.322200059890747,10,True,1.0,clan,semunrelated,-0.5,clan
768,884.6742473680104,9,8,2.9916999340057373,11,True,1.0,site,semunrelated,-0.5,site
1079,760.6710591235959,5,0,3.5822999477386475,7,True,1.0,area,semunrelated,-0.5,area
1203,566.492982212925,8,2,2.0413999557495117,6,True,1.0,blur,semunrelated,-0.5,blur
1298,594.3902405531702,12,8,4.293000221252441,7,True,1.0,seen,semunrelated,-0.5,seen
817,593.0155656954911,14,18,3.2385001182556152,10,True,1.0,male,semunrelated,-0.5,male
846,824.2373948692593,6,3,2.2504000663757324,10,True,1.0,womb,semunrelated,-0.5,womb
886,885.4978517956845,7,2,1.6720999479293823,10,True,1.0,brie,semunrelated,-0.5,brie
911,810.0236261547573,9,7,1.3617000579833984,8,True,1.0,curd,semunrelated,-0.5,curd
823,773.4457064387241,5,0,3.337100028991699,9,True,1.0,papa,semunrelated,-0.5,papa
826,808.7202201363477,6,1,2.9646999835968018,5,True,1.0,sons,semunrelated,-0.5,sons
1072,589.629287599109,7,2,2.6730000972747803,7,True,1.0,arts,semunrelated,-0.5,arts
1408,832.4986827756071,9,7,1.9955999851226807,10,True,1.0,muse,semunrelated,-0.5,muse
855,869.049831619808,11,10,3.6970999240875244,5,True,1.0,sing,semunrelated,-0.5,sing
1024,799.3050542744548,7,10,2.973099946975708,9,True,1.0,yell,semunrelated,-0.5,yell
871,858.4589750286929,8,8,4.10830020904541,7,True,1.0,jack,semunrelated,-0.5,jack
884,907.5247796011263,8,11,2.9121999740600586,11,True,1.0,gear,semunrelated,-0.5,gear
857,824.552898511329,10,12,2.7283999919891357,8,True,1.0,root,semunrelated,-0.5,root
878,803.561638142879,7,3,1.973099946975708,6,True,1.0,pulp,semunrelated,-0.5,pulp
983,886.489272737413,12,18,3.827199935913086,8,True,1.0,beat,semunrelated,-0.5,beat
1254,891.5096744799921,10,10,2.689300060272217,9,True,1.0,pace,semunrelated,-0.5,pace
869,872.310072631721,9,7,3.436500072479248,10,True,1.0,shop,semunrelated,-0.5,shop
1154,870.9487819715121,9,9,4.609600067138672,7,True,1.0,work,semunrelated,-0.5,work
947,903.5385428305715,10,8,4.639500141143799,9,True,1.0,talk,semunrelated,-0.5,talk
1167,782.7193629985794,6,2,2.344399929046631,6,True,1.0,oral,semunrelated,-0.5,oral
890,743.3886479624882,6,3,2.706700086593628,11,True,1.0,acid,semunrelated,-0.5,acid
1245,885.1699113387192,10,10,2.4742000102996826,7,True,1.0,sour,semunrelated,-0.5,sour
1212,702.9903296013056,6,2,0.9031000137329102,8,True,1.0,quip,semunrelated,-0.5,quip
1468,733.9589268399951,8,10,1.8387999534606934,8,True,1.0,jest,semunrelated,-0.5,jest
935,773.6480248054371,12,16,2.498300075531006,6,True,1.0,fare,semunrelated,-0.5,fare
1140,781.7514114711679,10,9,2.2355000972747803,9,True,1.0,toll,semunrelated,-0.5,toll
1280,787.6415026932729,6,2,2.2788000106811523,5,True,1.0,tidy,semunrelated,-0.5,tidy
1405,779.5983810842553,9,10,2.803499937057495,8,True,1.0,neat,semunrelated,-0.5,neat
941,815.5273727486164,8,7,2.799999952316284,7,True,1.0,bump,semunrelated,-0.5,bump
1221,336.7062971834581,15,13,2.884200096130371,9,True,1.0,sore,semunrelated,-0.5,sore
1206,923.7678904622192,12,12,3.588599920272827,6,True,1.0,slow,semunrelated,-0.5,slow
1440,859.633975439206,8,7,1.7853000164031982,4,True,1.0,lull,semunrelated,-0.5,lull
985,606.4661669467836,4,1,1.857300043106079,6,True,1.0,ogre,semunrelated,-0.5,ogre
989,656.3484876608209,4,0,1.1761000156402588,8,True,1.0,yeti,semunrelated,-0.5,yeti
1121,631.8681084949714,5,0,1.8976000547409058,10,True,1.0,guru,semunrelated,-0.5,guru
1494,806.577981489418,9,9,3.1623001098632812,10,True,1.0,wise,semunrelated,-0.5,wise
1000,670.5661492795632,6,0,2.178999900817871,8,True,1.0,meow,semunrelated,-0.5,meow
1043,834.3752320379044,7,4,2.0253000259399414,6,True,1.0,howl,semunrelated,-0.5,howl
1218,874.0319831468975,9,7,1.9911999702453613,6,True,1.0,bulk,semunrelated,-0.5,bulk
1365,570.7007902140805,4,1,4.24429988861084,6,True,1.0,used,semunrelated,-0.5,used
1020,849.0346261764828,8,8,4.163099765777588,11,True,1.0,five,semunrelated,-0.5,five
1314,578.5562443322798,4,1,3.039400100708008,8,True,1.0,zero,semunrelated,-0.5,zero
1360,634.7283172840139,4,0,2.659899950027466,5,True,1.0,obey,semunrelated,-0.5,obey
1382,757.8315928939406,9,5,3.390199899673462,8,True,1.0,rule,semunrelated,-0.5,rule
1075,850.7464731412363,7,3,3.3078999519348145,6,True,1.0,loud,semunrelated,-0.5,loud
1098,900.1838279420539,10,16,4.452199935913086,4,True,1.0,hear,semunrelated,-0.5,hear
1328,686.0819426559949,5,1,3.6589999198913574,6,True,1.0,kept,semunrelated,-0.5,kept
1371,835.4740112181511,9,8,4.2418999671936035,5,True,1.0,took,semunrelated,-0.5,took
1110,807.0341201057838,13,17,3.0302000045776367,7,True,1.0,mile,semunrelated,-0.5,mile
1397,625.7646004349466,4,1,1.7782000303268433,4,True,1.0,afar,semunrelated,-0.5,afar
1452,611.0454599290057,4,0,2.9872000217437744,9,True,1.0,odds,semunrelated,-0.5,odds
1500,710.4739448679147,6,2,1.6812000274658203,4,True,1.0,vary,semunrelated,-0.5,vary
1166,640.5816233128947,8,9,1.3221999406814575,5,True,1.0,doze,semunrelated,-0.5,doze
1276,885.7323385270104,10,11,4.035900115966797,5,True,1.0,rest,semunrelated,-0.5,rest
1344,830.6241027854209,8,5,3.9446001052856445,7,True,1.0,fact,semunrelated,-0.5,fact
1534,798.1811213341837,6,1,4.111299991607666,5,True,1.0,true,semunrelated,-0.5,true
1214,859.9287479677716,7,12,4.151500225067139,10,True,1.0,year,semunrelated,-0.5,year
1341,817.1513893516518,6,0,2.983599901199341,11,True,1.0,noel,semunrelated,-0.5,noel
1334,662.3214976985639,8,3,3.7534000873565674,5,True,1.0,less,semunrelated,-0.5,less
1537,840.8931724753642,8,4,4.695799827575684,6,True,1.0,much,semunrelated,-0.5,much
1256,766.6099761316409,8,5,3.9179000854492188,6,True,1.0,hour,semunrelated,-0.5,hour
1263,875.569057374643,9,7,4.999499797821045,5,True,1.0,time,semunrelated,-0.5,time
1364,881.689435317922,11,15,4.327899932861328,10,True,1.0,same,semunrelated,-0.5,same
1533,682.377777132338,5,1,1.1761000156402588,5,True,1.0,akin,semunrelated,-0.5,akin
1304,787.1024338131448,11,9,1.2553000450134277,5,True,1.0,bonk,semunrelated,-0.5,bonk
1353,759.6903485203002,8,4,1.9955999851226807,6,True,1.0,wham,semunrelated,-0.5,wham
1433,856.4798227132858,7,3,3.9416000843048096,8,True,1.0,glad,semunrelated,-0.5,glad
1492,874.9364736786149,8,10,4.0391998291015625,9,True,1.0,hate,semunrelated,-0.5,hate
1323,887.160856460861,9,6,1.4471999406814575,8,True,1.0,dolt,semunrelated,-0.5,dolt
1325,703.6949368368918,5,0,1.9138000011444092,5,True,1.0,redo,semunrelated,-0.5,redo
1439,703.3057698478632,5,7,1.5051000118255615,8,True,1.0,zeal,semunrelated,-0.5,zeal
1444,772.8546707773687,8,3,1.770900011062622,8,True,1.0,glee,semunrelated,-0.5,glee
1358,681.2641676914367,11,10,4.145400047302246,7,True,1.0,lost,semunrelated,-0.5,lost
1368,825.457771354917,10,10,4.627200126647949,5,True,1.0,find,semunrelated,-0.5,find
1464,889.9477898271092,9,11,5.497300148010254,6,True,1.0,have,semunrelated,-0.5,have
1501,806.2677948681355,9,9,4.947299957275391,5,True,1.0,been,semunrelated,-0.5,been
1373,699.6836968156417,6,2,2.460900068283081,5,True,1.0,cozy,semunrelated,-0.5,cozy
1391,792.5267282928114,7,4,1.8691999912261963,5,True,1.0,snug,semunrelated,-0.5,snug
1401,829.6805605507388,10,12,4.39300012588501,11,True,1.0,mind,semunrelated,-0.5,mind
1511,889.5343624330038,8,4,3.5940001010894775,7,True,1.0,soul,semunrelated,-0.5,soul
1385,834.2350803650133,8,6,4.671899795532227,8,True,1.0,help,semunrelated,-0.5,help
1438,786.0024711559965,13,20,4.393599987030029,7,True,1.0,care,semunrelated,-0.5,care
1498,622.0719883007717,4,0,2.5315001010894775,9,True,1.0,urge,semunrelated,-0.5,urge
1539,710.8199051412932,8,5,2.079200029373169,6,True,1.0,whim,semunrelated,-0.5,whim
1420,845.4991725283787,8,6,2.8685998916625977,5,True,1.0,foul,semunrelated,-0.5,foul
1515,730.5216974311475,6,8,2.2899999618530273,6,True,1.0,yuck,semunrelated,-0.5,yuck
1531,663.012094125382,4,3,1.4149999618530273,5,True,1.0,avid,semunrelated,-0.5,avid
1548,808.205496103946,7,5,2.359800100326538,5,True,1.0,keen,semunrelated,-0.5,keen
1458,871.3341571684429,7,5,1.8976000547409058,8,True,1.0,ploy,semunrelated,-0.5,ploy
1554,838.4556615524223,10,8,1.934499979019165,4,True,1.0,ruse,semunrelated,-0.5,ruse
261,142.0633969026491,1,5,2.9565999507904053,13,True,1.0,jean,semrelated,0.5,jean
1,189.2521773981891,3,9,1.6990000009536743,9,True,1.0,pant,semrelated,0.5,pant
335,114.29320995151411,2,12,2.4547998905181885,10,True,1.0,dove,semrelated,0.5,dove
155,71.07652317090464,1,5,2.3578999042510986,7,True,1.0,crow,semrelated,0.5,crow
442,97.67696971674607,1,4,1.8387999534606934,10,True,1.0,newt,semrelated,0.5,newt
12,68.83264575647827,1,2,2.7809998989105225,14,True,1.0,frog,semrelated,0.5,frog
972,89.1931934330304,1,7,3.1064999103546143,13,True,1.0,duke,semrelated,0.5,duke
135,161.24087282017248,2,1,3.0183000564575195,10,True,1.0,earl,semrelated,0.5,earl
992,52.220655169007856,0,12,3.6324000358581543,11,True,1.0,test,semrelated,0.5,test
214,33.594488382076165,0,0,2.835700035095215,8,True,1.0,exam,semrelated,0.5,exam
514,706.5188613071407,7,1,3.365299940109253,11,True,1.0,bird,semrelated,0.5,bird
157,367.50556914604715,3,8,1.5563000440597534,12,True,1.0,fowl,semrelated,0.5,fowl
603,393.8006012917288,3,14,3.1017000675201416,15,True,1.0,duck,semrelated,0.5,duck
542,355.5716652344652,3,8,2.542799949645996,15,True,1.0,swan,semrelated,0.5,swan
781,166.98440221927737,2,11,2.4547998905181885,11,True,1.0,vest,semrelated,0.5,vest
2,153.12291911935603,2,5,2.637500047683716,10,True,1.0,robe,semrelated,0.5,robe
938,134.0105932998552,2,12,3.6280999183654785,16,True,1.0,lead,semrelated,0.5,lead
146,114.21926260262137,1,1,1.6434999704360962,11,True,1.0,zinc,semrelated,0.5,zinc
755,73.77688161241265,1,5,2.5051000118255615,10,True,1.0,puke,semrelated,0.5,puke
369,80.44087502631848,1,4,2.004300117492676,10,True,1.0,barf,semrelated,0.5,barf
1080,69.08750900238881,0,6,3.00600004196167,9,True,1.0,loan,semrelated,0.5,loan
246,49.250741101727456,0,1,2.8608999252319336,9,True,1.0,debt,semrelated,0.5,debt
905,139.46535020813667,2,5,2.176100015640259,13,True,1.0,puss,semrelated,0.5,puss
441,221.1282093537173,2,11,2.5262999534606934,10,True,1.0,mice,semrelated,0.5,mice
616,96.87138891476495,2,1,0.9031000137329102,9,True,1.0,puma,semrelated,0.5,puma
422,90.08769166035772,1,1,2.8942999839782715,16,True,1.0,lion,semrelated,0.5,lion
963,86.8559284097918,1,3,1.2303999662399292,9,True,1.0,maul,semrelated,0.5,maul
721,52.314746277939925,1,4,1.5563000440597534,11,True,1.0,axes,semrelated,0.5,axes
723,74.75207347518298,0,11,3.2360000610351562,11,True,1.0,buck,semrelated,0.5,buck
439,81.01978394039145,1,7,1.9138000011444092,8,True,1.0,stag,semrelated,0.5,stag
711,62.40328545868895,0,1,3.13700008392334,10,True,1.0,lily,semrelated,0.5,lily
566,79.12793853293388,0,12,3.4321999549865723,11,True,1.0,rose,semrelated,0.5,rose
599,109.77751112224425,1,6,3.039400100708008,9,True,1.0,bowl,semrelated,0.5,bowl
573,65.85261928292142,0,6,2.767199993133545,16,True,1.0,dish,semrelated,0.5,dish
1152,169.40425397060685,2,7,3.6986000537872314,13,True,1.0,pain,semrelated,0.5,pain
1117,194.18835809406053,2,3,4.0991997718811035,9,True,1.0,hurt,semrelated,0.5,hurt
680,298.26128014086873,3,18,2.1731998920440674,13,True,1.0,mare,semrelated,0.5,mare
576,226.7276531641049,2,5,2.617000102996826,11,True,1.0,pony,semrelated,0.5,pony
1239,54.5224245944205,1,4,1.9084999561309814,10,True,1.0,kilo,semrelated,0.5,kilo
8,88.31886643952991,1,6,2.1238999366760254,7,True,1.0,gram,semrelated,0.5,gram
684,109.81242866743196,2,12,2.936500072479248,8,True,1.0,sink,semrelated,0.5,sink
620,73.91938787832524,0,6,3.200900077819824,10,True,1.0,bath,semrelated,0.5,bath
1261,351.7712404247156,3,15,1.5681999921798706,9,True,1.0,coot,semrelated,0.5,coot
946,240.69922303967286,2,11,1.7559000253677368,13,True,1.0,gull,semrelated,0.5,gull
909,106.28164403788264,2,10,2.684799909591675,12,True,1.0,cent,semrelated,0.5,cent
623,115.1964614871512,1,10,2.789599895477295,14,True,1.0,dime,semrelated,0.5,dime
709,48.53731859567214,0,9,3.618000030517578,13,True,1.0,star,semrelated,0.5,star
118,70.05753351535776,1,0,2.433000087738037,7,True,1.0,nova,semrelated,0.5,nova
1466,45.121905667687095,1,3,2.547800064086914,6,True,1.0,myth,semrelated,0.5,myth
1437,76.57430064003178,0,16,1.544100046157837,9,True,1.0,lore,semrelated,0.5,lore
1255,122.63226505411319,2,14,4.124899864196777,11,True,1.0,deal,semrelated,0.5,deal
270,111.3201773137617,2,7,2.285599946975708,10,True,1.0,pact,semrelated,0.5,pact
610,162.87894917074672,2,6,2.2095000743865967,9,True,1.0,wool,semrelated,0.5,wool
41,139.57593211653142,2,7,2.6989998817443848,12,True,1.0,silk,semrelated,0.5,silk
1311,124.88022047682519,2,2,2.29229998588562,8,True,1.0,fury,semrelated,0.5,fury
1251,146.96097936880247,2,10,2.761899948120117,8,True,1.0,rage,semrelated,0.5,rage
585,100.04834664331302,1,2,2.6117000579833984,12,True,1.0,tuna,semrelated,0.5,tuna
510,83.71320863912538,1,3,3.629300117492676,14,True,1.0,fish,semrelated,0.5,fish
1150,83.96909903780427,2,3,1.462399959564209,7,True,1.0,bawl,semrelated,0.5,bawl
910,85.70187486988436,2,4,1.857300043106079,8,True,1.0,wept,semrelated,0.5,wept
1003,30.49075997840621,0,1,1.3009999990463257,9,True,1.0,tsar,semrelated,0.5,tsar
937,66.5182878892044,0,8,3.8190999031066895,7,True,1.0,king,semrelated,0.5,king
241,152.9028584807428,2,12,1.954200029373169,11,True,1.0,sage,semrelated,0.5,sage
22,117.01611527634861,2,5,2.4065001010894775,12,True,1.0,herb,semrelated,0.5,herb
692,276.79737110336765,2,7,4.154200077056885,11,True,1.0,hand,semrelated,0.5,hand
26,207.28578520532764,2,5,2.3784000873565674,10,True,1.0,limb,semrelated,0.5,limb
1034,139.1425800625872,2,2,1.8260999917984009,10,True,1.0,sewn,semrelated,0.5,sewn
30,124.56509398597753,1,2,1.9911999702453613,11,True,1.0,knit,semrelated,0.5,knit
1222,138.33868731829563,2,13,2.7874999046325684,11,True,1.0,tale,semrelated,0.5,tale
57,110.11678150704964,1,7,2.7723000049591064,11,True,1.0,plot,semrelated,0.5,plot
138,213.73229532636827,2,7,3.4986000061035156,7,True,1.0,crap,semrelated,0.5,crap
61,189.47628799745112,3,7,1.9589999914169312,6,True,1.0,dung,semrelated,0.5,dung
595,864.9743109964875,12,16,2.29229998588562,8,True,1.0,hare,semrelated,0.5,hare
62,488.034280398664,4,0,0.3009999990463257,8,True,1.0,lynx,semrelated,0.5,lynx
821,82.42895112675276,0,10,3.4428999423980713,11,True,1.0,cell,semrelated,0.5,cell
275,47.4087212043954,0,0,0.9031000137329102,13,True,1.0,ovum,semrelated,0.5,ovum
1287,752.6799123972997,8,9,2.851300001144409,8,True,1.0,darn,semrelated,0.5,darn
92,102.93747147948245,1,11,2.609600067138672,10,True,1.0,tuck,semrelated,0.5,tuck
815,59.02416993995232,1,1,1.0,14,True,1.0,inks,semrelated,0.5,inks
240,92.63179112570181,1,4,2.478600025177002,11,True,1.0,glue,semrelated,0.5,glue
587,99.77461543635734,1,5,2.2304000854492188,8,True,1.0,flea,semrelated,0.5,flea
141,119.43124440735865,2,10,2.5694000720977783,10,True,1.0,tick,semrelated,0.5,tick
836,161.80698536300065,2,3,2.4149999618530273,9,True,1.0,jade,semrelated,0.5,jade
213,97.90351639248922,1,0,1.2553000450134277,11,True,1.0,onyx,semrelated,0.5,onyx
549,85.89359619310501,1,12,3.282399892807007,13,True,1.0,hill,semrelated,0.5,hill
142,73.63124671372444,1,1,2.56469988822937,12,True,1.0,glen,semrelated,0.5,glen
196,54.43969196015159,1,0,2.784600019454956,9,True,1.0,jazz,semrelated,0.5,jazz
170,89.71841794601218,1,9,2.2095000743865967,9,True,1.0,funk,semrelated,0.5,funk
511,579.04133778818,4,4,3.5206000804901123,15,True,1.0,tree,semrelated,0.5,tree
178,879.1842442579551,9,10,2.8578999042510986,10,True,1.0,bush,semrelated,0.5,bush
602,88.36270704918788,2,3,3.1175999641418457,5,True,1.0,dirt,semrelated,0.5,dirt
294,47.64124858744289,0,6,2.599900007247925,11,True,1.0,soil,semrelated,0.5,soil
608,411.1368322508486,4,11,2.648400068283081,10,True,1.0,deer,semrelated,0.5,deer
186,861.5607444410473,7,3,2.734800100326538,12,True,1.0,lamb,semrelated,0.5,lamb
1291,88.20208980900688,1,8,2.0085999965667725,4,True,1.0,span,semrelated,0.5,span
384,27.48478186956091,0,1,2.8006999492645264,7,True,1.0,inch,semrelated,0.5,inch
524,79.49804345328735,1,0,2.2147998809814453,9,True,1.0,fern,semrelated,0.5,fern
191,93.94039299739467,2,7,2.164400100708008,8,True,1.0,moss,semrelated,0.5,moss
488,56.22132770865951,1,1,1.7482000589370728,9,True,1.0,smog,semrelated,0.5,smog
266,84.67356527864757,1,7,1.8920999765396118,9,True,1.0,haze,semrelated,0.5,haze
470,741.8533744141866,6,1,1.3009999990463257,6,True,1.0,wren,semrelated,0.5,wren
230,335.9526539326706,3,8,1.924299955368042,10,True,1.0,lark,semrelated,0.5,lark
1242,38.522584054427064,1,2,2.330399990081787,11,True,1.0,itch,semrelated,0.5,itch
405,72.25170839142314,1,2,1.6720999479293823,11,True,1.0,acne,semrelated,0.5,acne
271,43.70470302111127,0,3,2.6963999271392822,6,True,1.0,bait,semrelated,0.5,bait
233,75.4329060309121,0,7,2.3385000228881836,7,True,1.0,lure,semrelated,0.5,lure
654,109.43154694730534,1,8,4.350599765777588,15,True,1.0,room,semrelated,0.5,room
314,128.266502306785,2,3,2.749000072479248,11,True,1.0,shed,semrelated,0.5,shed
559,246.226770944708,3,8,1.2041000127792358,9,True,1.0,leek,semrelated,0.5,leek
251,271.09109139840916,2,6,1.462399959564209,11,True,1.0,kale,semrelated,0.5,kale
597,91.83982836149565,1,8,3.7028000354766846,10,True,1.0,ship,semrelated,0.5,ship
548,79.10759985241737,0,9,3.688999891281128,14,True,1.0,boat,semrelated,0.5,boat
880,79.88917112552893,1,5,1.6901999711990356,9,True,1.0,silo,semrelated,0.5,silo
285,106.04328182086533,2,10,2.841399908065796,8,True,1.0,barn,semrelated,0.5,barn
1474,80.30034493325621,1,5,1.7243000268936157,8,True,1.0,glum,semrelated,0.5,glum
25,121.37921775266327,2,10,1.544100046157837,8,True,1.0,mope,semrelated,0.5,mope
696,112.87592643207924,1,5,2.436199903488159,13,True,1.0,bees,semrelated,0.5,bees
319,129.72648449418529,2,5,1.8691999912261963,8,True,1.0,wasp,semrelated,0.5,wasp
626,259.15233495854307,3,5,2.243000030517578,12,True,1.0,plum,semrelated,0.5,plum
505,84.20602860978876,1,0,1.6128000020980835,11,True,1.0,kiwi,semrelated,0.5,kiwi
621,144.18696193608193,2,12,3.14739990234375,8,True,1.0,bull,semrelated,0.5,bull
454,83.53276159834158,1,3,1.3617000579833984,10,True,1.0,oxen,semrelated,0.5,oxen
736,150.42245882694354,2,9,1.2553000450134277,10,True,1.0,slaw,semrelated,0.5,slaw
545,81.65715656894527,2,0,2.2227001190185547,14,True,1.0,mayo,semrelated,0.5,mayo
763,75.23485454229221,1,1,2.037400007247925,7,True,1.0,deli,semrelated,0.5,deli
544,74.53446693990904,0,9,2.413300037384033,10,True,1.0,cafe,semrelated,0.5,cafe
1483,143.69424472514336,2,1,2.7458999156951904,6,True,1.0,oops,semrelated,0.5,oops
114,101.40984020672798,1,1,3.904400110244751,8,True,1.0,whoa,semrelated,0.5,whoa
592,99.97021379756569,2,13,3.2641000747680664,9,True,1.0,lake,semrelated,0.5,lake
578,116.69890365405418,2,3,2.510499954223633,9,True,1.0,pond,semrelated,0.5,pond
877,789.6384417334884,7,3,2.2528998851776123,11,True,1.0,thug,semrelated,0.5,thug
174,720.4438742397821,5,2,2.5211000442504883,13,True,1.0,riot,semrelated,0.5,riot
1338,259.9997829394724,3,15,3.514899969100952,11,True,1.0,sake,semrelated,0.5,sake
590,279.116959958366,3,11,3.585599899291992,12,True,1.0,beer,semrelated,0.5,beer
798,125.47233962737623,1,2,3.36299991607666,12,True,1.0,drug,semrelated,0.5,drug
695,242.1178274997353,2,12,2.7809998989105225,15,True,1.0,pill,semrelated,0.5,pill
676,169.49494573245812,2,11,4.277599811553955,9,True,1.0,head,semrelated,0.5,head
596,184.08591456445015,2,10,4.168700218200684,9,True,1.0,face,semrelated,0.5,face
1347,60.85087078047387,1,5,2.0492000579833984,7,True,1.0,snob,semrelated,0.5,snob
144,158.60095075397976,2,6,1.8194999694824219,6,True,1.0,posh,semrelated,0.5,posh
830,400.5504706871769,3,10,1.0,9,True,1.0,welt,semrelated,0.5,welt
744,307.6320745581832,3,11,2.613800048828125,12,True,1.0,rash,semrelated,0.5,rash
1188,56.901063072468084,1,6,4.115499973297119,9,True,1.0,four,semrelated,0.5,four
958,78.08611893078964,2,9,3.536799907684326,8,True,1.0,nine,semrelated,0.5,nine
805,35.2920533101764,0,9,1.1761000156402588,6,True,1.0,rind,semrelated,0.5,rind
751,35.821349023720835,0,8,2.4377999305725098,6,True,1.0,peel,semrelated,0.5,peel
1456,73.04034056760942,1,4,1.531499981880188,6,True,1.0,dupe,semrelated,0.5,dupe
1367,53.59138370971804,2,10,2.4969000816345215,6,True,1.0,scam,semrelated,0.5,scam
843,113.85939415610025,2,13,1.2303999662399292,7,True,1.0,teat,semrelated,0.5,teat
838,71.51273184626503,0,6,2.1875,10,True,1.0,boob,semrelated,0.5,boob
698,125.06907547057544,1,7,3.0220000743865967,9,True,1.0,chip,semrelated,0.5,chip
71,125.03231245885281,1,4,1.6812000274658203,10,True,1.0,spud,semrelated,0.5,spud
903,161.7280363108357,2,13,2.510499954223633,9,True,1.0,bake,semrelated,0.5,bake
23,202.57219309763417,2,18,1.079200029373169,8,True,1.0,sear,semrelated,0.5,sear
1108,15.517102331066301,0,2,1.544100046157837,8,True,1.0,typo,semrelated,0.5,typo
152,48.299589308000634,0,8,2.0569000244140625,4,True,1.0,goof,semrelated,0.5,goof
931,105.51412865657451,1,6,3.4498000144958496,7,True,1.0,burn,semrelated,0.5,burn
40,72.78109988812642,0,12,1.5563000440597534,11,True,1.0,gash,semrelated,0.5,gash
557,220.857156917169,3,13,1.8387999534606934,10,True,1.0,pear,semrelated,0.5,pear
49,215.64148910129234,2,13,2.2279000282287598,11,True,1.0,lime,semrelated,0.5,lime
1461,221.6659779774472,2,12,2.9684998989105225,8,True,1.0,role,semrelated,0.5,role
46,146.3250492413016,2,1,3.4149999618530273,6,True,1.0,duty,semrelated,0.5,duty
375,74.44569702900993,1,6,2.4518001079559326,8,True,1.0,grid,semrelated,0.5,grid
305,63.71718946410929,1,2,3.380199909210205,7,True,1.0,plus,semrelated,0.5,plus
364,63.453833768037704,0,4,0.7781999707221985,10,True,1.0,rasp,semrelated,0.5,rasp
47,134.4213754360194,2,13,1.579800009727478,5,True,1.0,hone,semrelated,0.5,hone
1105,64.90930424580218,1,1,1.8976000547409058,8,True,1.0,diva,semrelated,0.5,diva
195,46.674536660916395,1,2,1.8451000452041626,8,True,1.0,alto,semrelated,0.5,alto
