WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Relatedness_name,Relatedness_code,WordInput
564,852.6141916037416,10,9,3.545599937438965,8,True,1.0,tape,SemUnrelated,-0.5,tape
932,854.6583613958762,7,2,2.9586000442504883,9,True,1.0,wrap,SemUnrelated,-0.5,wrap
577,857.5945194159651,8,5,2.547800064086914,7,True,1.0,crab,SemUnrelated,-0.5,crab
879,913.5997452381689,11,13,1.7853000164031982,9,True,1.0,mite,SemUnrelated,-0.5,mite
571,912.3722610589169,11,10,3.0945000648498535,9,True,1.0,belt,SemUnrelated,-0.5,belt
724,863.0176332673664,9,10,1.770900011062622,4,True,1.0,sash,SemUnrelated,-0.5,sash
787,915.1717559870874,10,8,2.2600998878479004,7,True,1.0,mist,SemUnrelated,-0.5,mist
913,760.6993961138066,5,2,1.1138999462127686,7,True,1.0,dewy,SemUnrelated,-0.5,dewy
575,900.2749916190972,9,9,2.6542000770568848,8,True,1.0,fork,SemUnrelated,-0.5,fork
630,931.611794295772,9,14,2.1847000122070312,7,True,1.0,rake,SemUnrelated,-0.5,rake
719,903.9630811521871,8,5,2.827399969100952,10,True,1.0,whip,SemUnrelated,-0.5,whip
1066,862.980793352994,8,4,1.5563000440597534,4,True,1.0,prod,SemUnrelated,-0.5,prod
617,842.3440209436403,6,1,4.453499794006348,6,True,1.0,girl,SemUnrelated,-0.5,girl
862,804.6170875146711,6,2,4.0441999435424805,10,True,1.0,lady,SemUnrelated,-0.5,lady
697,881.0483601906132,7,3,3.5223000049591064,13,True,1.0,film,SemUnrelated,-0.5,film
1028,823.7084469843421,8,8,1.6334999799728394,10,True,1.0,skit,SemUnrelated,-0.5,skit
639,822.4339039521822,6,5,3.1068999767303467,12,True,1.0,yard,SemUnrelated,-0.5,yard
930,916.9382919927641,8,7,4.596499919891357,9,True,1.0,home,SemUnrelated,-0.5,home
702,790.7868524431054,7,7,1.5184999704360962,8,True,1.0,scab,SemUnrelated,-0.5,scab
999,921.0807970127373,10,11,3.072200059890747,9,True,1.0,cast,SemUnrelated,-0.5,cast
643,910.0353661235165,9,10,3.674999952316284,9,True,1.0,ring,SemUnrelated,-0.5,ring
644,922.8665898055611,9,9,3.6050000190734863,13,True,1.0,gold,SemUnrelated,-0.5,gold
669,912.3178637684547,9,8,3.379699945449829,10,True,1.0,pool,SemUnrelated,-0.5,pool
1563,918.3498965906316,8,4,2.6041998863220215,7,True,1.0,mere,SemUnrelated,-0.5,mere
650,919.0234802481373,9,7,3.116300106048584,6,True,1.0,tank,SemUnrelated,-0.5,tank
705,812.557569918119,6,1,3.6405999660491943,11,True,1.0,army,SemUnrelated,-0.5,army
685,886.1590457773167,7,3,2.2067999839782715,7,True,1.0,duct,SemUnrelated,-0.5,duct
693,924.1176962886846,11,13,3.14739990234375,10,True,1.0,wire,SemUnrelated,-0.5,wire
679,863.2659550258707,8,9,2.2600998878479004,10,True,1.0,veal,SemUnrelated,-0.5,veal
842,861.4577993127529,8,4,1.2788000106811523,6,True,1.0,loin,SemUnrelated,-0.5,loin
743,919.33913355603,9,10,3.1682000160217285,11,True,1.0,meal,SemUnrelated,-0.5,meal
943,889.6420535352205,9,10,2.257699966430664,4,True,1.0,hash,SemUnrelated,-0.5,hash
687,833.0597387079576,7,3,2.459399938583374,7,True,1.0,tomb,SemUnrelated,-0.5,tomb
1047,882.1171571371276,9,7,3.0232999324798584,6,True,1.0,bury,SemUnrelated,-0.5,bury
810,871.8608281883983,10,7,2.2764999866485596,4,True,1.0,prop,SemUnrelated,-0.5,prop
1196,809.4279312212238,8,9,1.8194999694824219,7,True,1.0,scat,SemUnrelated,-0.5,scat
716,913.8832517805793,10,10,4.040999889373779,10,True,1.0,fire,SemUnrelated,-0.5,fire
906,898.6291536216695,9,6,2.4828999042510986,9,True,1.0,boil,SemUnrelated,-0.5,boil
762,925.9294088042536,9,11,2.2227001190185547,10,True,1.0,cove,SemUnrelated,-0.5,cove
945,845.5084079943917,7,3,2.3838000297546387,8,True,1.0,gulf,SemUnrelated,-0.5,gulf
718,912.9840563378211,10,10,3.4354000091552734,9,True,1.0,band,SemUnrelated,-0.5,band
1215,723.0506539888395,5,0,1.6720999479293823,8,True,1.0,opus,SemUnrelated,-0.5,opus
757,784.2202370131478,5,0,1.3978999853134155,6,True,1.0,suds,SemUnrelated,-0.5,suds
854,924.9298087622304,9,11,3.3176000118255615,9,True,1.0,wash,SemUnrelated,-0.5,wash
749,886.5251165510812,8,7,3.436500072479248,8,True,1.0,note,SemUnrelated,-0.5,note
891,827.2347719117082,6,1,2.528899908065796,8,True,1.0,memo,SemUnrelated,-0.5,memo
799,881.7865510348444,9,6,2.8420000076293945,7,True,1.0,chop,SemUnrelated,-0.5,chop
997,861.0765531482741,7,4,2.340399980545044,6,True,1.0,trim,SemUnrelated,-0.5,trim
759,921.8105519485882,11,13,2.2788000106811523,9,True,1.0,mink,SemUnrelated,-0.5,mink
944,896.4972996893782,8,5,1.6901999711990356,8,True,1.0,pelt,SemUnrelated,-0.5,pelt
825,883.5452963113106,8,7,3.187000036239624,8,True,1.0,gang,SemUnrelated,-0.5,gang
1162,915.7066693972707,9,8,2.322200059890747,10,True,1.0,clan,SemUnrelated,-0.5,clan
768,900.5011251134314,9,8,2.9916999340057373,11,True,1.0,site,SemUnrelated,-0.5,site
1079,788.073103176072,5,0,3.5822999477386475,7,True,1.0,area,SemUnrelated,-0.5,area
1203,822.1037356637892,7,2,2.0413999557495117,6,True,1.0,blur,SemUnrelated,-0.5,blur
1298,896.0417400088506,9,8,4.293000221252441,7,True,1.0,seen,SemUnrelated,-0.5,seen
817,897.8862373144981,12,18,3.2385001182556152,10,True,1.0,male,SemUnrelated,-0.5,male
846,837.7254135943169,6,3,2.2504000663757324,10,True,1.0,womb,SemUnrelated,-0.5,womb
886,887.974072268212,7,2,1.6720999479293823,10,True,1.0,brie,SemUnrelated,-0.5,brie
911,921.5975100140058,9,7,1.3617000579833984,8,True,1.0,curd,SemUnrelated,-0.5,curd
823,774.7975403009806,5,0,3.337100028991699,9,True,1.0,papa,SemUnrelated,-0.5,papa
826,833.0235552349247,6,1,2.9646999835968018,5,True,1.0,sons,SemUnrelated,-0.5,sons
1072,795.2063265109443,6,2,2.6730000972747803,7,True,1.0,arts,SemUnrelated,-0.5,arts
1408,903.4239812026942,9,7,1.9955999851226807,10,True,1.0,muse,SemUnrelated,-0.5,muse
855,882.64781087814,11,10,3.6970999240875244,5,True,1.0,sing,SemUnrelated,-0.5,sing
1024,814.5715414743202,7,10,2.973099946975708,9,True,1.0,yell,SemUnrelated,-0.5,yell
871,866.0186557074685,8,8,4.10830020904541,7,True,1.0,jack,SemUnrelated,-0.5,jack
884,931.3661069212028,8,11,2.9121999740600586,11,True,1.0,gear,SemUnrelated,-0.5,gear
857,922.211532791265,10,12,2.7283999919891357,8,True,1.0,root,SemUnrelated,-0.5,root
878,856.0142060435161,7,3,1.973099946975708,6,True,1.0,pulp,SemUnrelated,-0.5,pulp
983,925.346904383358,12,18,3.827199935913086,8,True,1.0,beat,SemUnrelated,-0.5,beat
1254,914.5698745822463,10,10,2.689300060272217,9,True,1.0,pace,SemUnrelated,-0.5,pace
869,898.4263740713961,9,7,3.436500072479248,10,True,1.0,shop,SemUnrelated,-0.5,shop
1154,925.0071510824228,9,9,4.609600067138672,7,True,1.0,work,SemUnrelated,-0.5,work
947,923.1059639309527,10,8,4.639500141143799,9,True,1.0,talk,SemUnrelated,-0.5,talk
1167,802.991831484115,6,2,2.344399929046631,6,True,1.0,oral,SemUnrelated,-0.5,oral
890,811.5254067493845,6,3,2.706700086593628,11,True,1.0,acid,SemUnrelated,-0.5,acid
1245,911.3534953126716,10,10,2.4742000102996826,7,True,1.0,sour,SemUnrelated,-0.5,sour
1212,716.5961508239723,6,2,0.9031000137329102,8,True,1.0,quip,SemUnrelated,-0.5,quip
1468,853.3316130835774,8,10,1.8387999534606934,8,True,1.0,jest,SemUnrelated,-0.5,jest
935,929.133822050126,12,16,2.498300075531006,6,True,1.0,fare,SemUnrelated,-0.5,fare
1140,892.9960601588145,10,9,2.2355000972747803,9,True,1.0,toll,SemUnrelated,-0.5,toll
1280,788.4569301451618,6,2,2.2788000106811523,5,True,1.0,tidy,SemUnrelated,-0.5,tidy
1405,849.2411834840279,9,10,2.803499937057495,8,True,1.0,neat,SemUnrelated,-0.5,neat
941,883.6567868212708,8,7,2.799999952316284,7,True,1.0,bump,SemUnrelated,-0.5,bump
1221,877.478723109107,10,13,2.884200096130371,9,True,1.0,sore,SemUnrelated,-0.5,sore
1206,924.2915637630091,12,12,3.588599920272827,6,True,1.0,slow,SemUnrelated,-0.5,slow
1440,873.2006687867236,8,7,1.7853000164031982,4,True,1.0,lull,SemUnrelated,-0.5,lull
985,626.9538030677813,5,1,1.857300043106079,6,True,1.0,ogre,SemUnrelated,-0.5,ogre
989,663.2692034232991,4,0,1.1761000156402588,8,True,1.0,yeti,SemUnrelated,-0.5,yeti
1121,717.5876716100621,4,0,1.8976000547409058,10,True,1.0,guru,SemUnrelated,-0.5,guru
1494,905.395231939993,9,9,3.1623001098632812,10,True,1.0,wise,SemUnrelated,-0.5,wise
1000,827.3297390090802,6,0,2.178999900817871,8,True,1.0,meow,SemUnrelated,-0.5,meow
1043,841.3433521699657,7,4,2.0253000259399414,6,True,1.0,howl,SemUnrelated,-0.5,howl
1218,876.2397026049787,9,7,1.9911999702453613,6,True,1.0,bulk,SemUnrelated,-0.5,bulk
1365,608.4519175148491,4,1,4.24429988861084,6,True,1.0,used,SemUnrelated,-0.5,used
1020,888.3602559757207,8,8,4.163099765777588,11,True,1.0,five,SemUnrelated,-0.5,five
1314,696.5747113064439,4,1,3.039400100708008,8,True,1.0,zero,SemUnrelated,-0.5,zero
1360,634.8790124157061,4,0,2.659899950027466,5,True,1.0,obey,SemUnrelated,-0.5,obey
1382,874.9643491091595,8,5,3.390199899673462,8,True,1.0,rule,SemUnrelated,-0.5,rule
1075,846.351230220706,7,3,3.3078999519348145,6,True,1.0,loud,SemUnrelated,-0.5,loud
1098,894.342126521534,10,16,4.452199935913086,4,True,1.0,hear,SemUnrelated,-0.5,hear
1328,719.3076264151689,5,1,3.6589999198913574,6,True,1.0,kept,SemUnrelated,-0.5,kept
1371,886.0586647802489,9,8,4.2418999671936035,5,True,1.0,took,SemUnrelated,-0.5,took
1110,926.4777075216501,13,17,3.0302000045776367,7,True,1.0,mile,SemUnrelated,-0.5,mile
1397,627.924943668069,4,1,1.7782000303268433,4,True,1.0,afar,SemUnrelated,-0.5,afar
1452,634.7213375790994,4,0,2.9872000217437744,9,True,1.0,odds,SemUnrelated,-0.5,odds
1500,755.4792370533152,6,2,1.6812000274658203,4,True,1.0,vary,SemUnrelated,-0.5,vary
1166,826.3146064119574,8,9,1.3221999406814575,5,True,1.0,doze,SemUnrelated,-0.5,doze
1276,921.3203849386734,10,11,4.035900115966797,5,True,1.0,rest,SemUnrelated,-0.5,rest
1344,863.9377107492785,8,5,3.9446001052856445,7,True,1.0,fact,SemUnrelated,-0.5,fact
1534,828.3660263717044,6,1,4.111299991607666,5,True,1.0,true,SemUnrelated,-0.5,true
1214,860.5976857375329,7,12,4.151500225067139,10,True,1.0,year,SemUnrelated,-0.5,year
1341,850.8257989254467,6,0,2.983599901199341,11,True,1.0,noel,SemUnrelated,-0.5,noel
1334,842.0660781659919,8,3,3.7534000873565674,5,True,1.0,less,SemUnrelated,-0.5,less
1537,840.7918136923332,8,4,4.695799827575684,6,True,1.0,much,SemUnrelated,-0.5,much
1256,825.9291580061832,7,5,3.9179000854492188,6,True,1.0,hour,SemUnrelated,-0.5,hour
1263,878.1216109995079,9,7,4.999499797821045,5,True,1.0,time,SemUnrelated,-0.5,time
1364,923.6686706285382,11,15,4.327899932861328,10,True,1.0,same,SemUnrelated,-0.5,same
1533,709.6131528413174,5,1,1.1761000156402588,5,True,1.0,akin,SemUnrelated,-0.5,akin
1304,900.4270629487479,11,9,1.2553000450134277,5,True,1.0,bonk,SemUnrelated,-0.5,bonk
1353,818.5464773572146,8,4,1.9955999851226807,6,True,1.0,wham,SemUnrelated,-0.5,wham
1433,861.3144559817232,7,3,3.9416000843048096,8,True,1.0,glad,SemUnrelated,-0.5,glad
1492,918.860525884574,8,10,4.0391998291015625,9,True,1.0,hate,SemUnrelated,-0.5,hate
1323,898.8547594430005,9,6,1.4471999406814575,8,True,1.0,dolt,SemUnrelated,-0.5,dolt
1325,748.2630966243522,5,0,1.9138000011444092,5,True,1.0,redo,SemUnrelated,-0.5,redo
1439,753.646343587397,5,7,1.5051000118255615,8,True,1.0,zeal,SemUnrelated,-0.5,zeal
1444,839.8817138652978,7,3,1.770900011062622,8,True,1.0,glee,SemUnrelated,-0.5,glee
1358,903.8639041393268,11,10,4.145400047302246,7,True,1.0,lost,SemUnrelated,-0.5,lost
1368,871.6661622558886,10,10,4.627200126647949,5,True,1.0,find,SemUnrelated,-0.5,find
1464,890.0464506859183,9,11,5.497300148010254,6,True,1.0,have,SemUnrelated,-0.5,have
1501,859.1459635684303,9,9,4.947299957275391,5,True,1.0,been,SemUnrelated,-0.5,been
1373,726.296991875742,6,2,2.460900068283081,5,True,1.0,cozy,SemUnrelated,-0.5,cozy
1391,792.5081415546499,7,4,1.8691999912261963,5,True,1.0,snug,SemUnrelated,-0.5,snug
1401,928.1169236051388,10,12,4.39300012588501,11,True,1.0,mind,SemUnrelated,-0.5,mind
1511,891.0488076894799,8,4,3.5940001010894775,7,True,1.0,soul,SemUnrelated,-0.5,soul
1385,898.2253753737853,8,6,4.671899795532227,8,True,1.0,help,SemUnrelated,-0.5,help
1438,934.3343027281177,13,20,4.393599987030029,7,True,1.0,care,SemUnrelated,-0.5,care
1498,641.3700740744382,4,0,2.5315001010894775,9,True,1.0,urge,SemUnrelated,-0.5,urge
1539,852.5417424015717,8,5,2.079200029373169,6,True,1.0,whim,SemUnrelated,-0.5,whim
1420,884.4452537776264,8,6,2.8685998916625977,5,True,1.0,foul,SemUnrelated,-0.5,foul
1515,770.3084900547947,6,8,2.2899999618530273,6,True,1.0,yuck,SemUnrelated,-0.5,yuck
1531,661.6891548846878,4,3,1.4149999618530273,5,True,1.0,avid,SemUnrelated,-0.5,avid
1548,816.8275366580592,7,5,2.359800100326538,5,True,1.0,keen,SemUnrelated,-0.5,keen
1458,871.2849680682691,7,5,1.8976000547409058,8,True,1.0,ploy,SemUnrelated,-0.5,ploy
1554,883.7697832517088,11,8,1.934499979019165,4,True,1.0,ruse,SemUnrelated,-0.5,ruse
261,703.4204959386086,6,5,2.9565999507904053,13,True,1.0,jean,SemRelated,0.5,jean
1,824.6786791520378,10,9,1.6990000009536743,9,True,1.0,pant,SemRelated,0.5,pant
335,796.5582358627811,9,12,2.4547998905181885,10,True,1.0,dove,SemRelated,0.5,dove
155,754.3774727037178,8,5,2.3578999042510986,7,True,1.0,crow,SemRelated,0.5,crow
442,640.6111326704179,6,4,1.8387999534606934,10,True,1.0,newt,SemRelated,0.5,newt
12,586.9792506360313,5,2,2.7809998989105225,14,True,1.0,frog,SemRelated,0.5,frog
972,432.0246509869515,4,7,3.1064999103546143,13,True,1.0,duke,SemRelated,0.5,duke
135,668.0332572820553,6,1,3.0183000564575195,10,True,1.0,earl,SemRelated,0.5,earl
992,92.2748612781066,1,12,3.6324000358581543,11,True,1.0,test,SemRelated,0.5,test
214,50.17844995472884,1,0,2.835700035095215,8,True,1.0,exam,SemRelated,0.5,exam
514,776.0149450609294,7,1,3.365299940109253,11,True,1.0,bird,SemRelated,0.5,bird
157,754.9602162443371,8,8,1.5563000440597534,12,True,1.0,fowl,SemRelated,0.5,fowl
603,854.0559461559126,11,14,3.1017000675201416,15,True,1.0,duck,SemRelated,0.5,duck
542,751.3626430579759,8,8,2.542799949645996,15,True,1.0,swan,SemRelated,0.5,swan
781,771.5197461561828,9,11,2.4547998905181885,11,True,1.0,vest,SemRelated,0.5,vest
2,657.8356499357209,7,5,2.637500047683716,10,True,1.0,robe,SemRelated,0.5,robe
938,540.7731039637935,5,12,3.6280999183654785,16,True,1.0,lead,SemRelated,0.5,lead
146,485.4256458037213,4,1,1.6434999704360962,11,True,1.0,zinc,SemRelated,0.5,zinc
755,133.68166302943456,2,5,2.5051000118255615,10,True,1.0,puke,SemRelated,0.5,puke
369,130.01205251190393,2,4,2.004300117492676,10,True,1.0,barf,SemRelated,0.5,barf
1080,122.71954063179547,2,6,3.00600004196167,9,True,1.0,loan,SemRelated,0.5,loan
246,89.10922082698605,1,1,2.8608999252319336,9,True,1.0,debt,SemRelated,0.5,debt
905,763.7305304561348,8,5,2.176100015640259,13,True,1.0,puss,SemRelated,0.5,puss
441,816.2818762428758,10,11,2.5262999534606934,10,True,1.0,mice,SemRelated,0.5,mice
616,650.1496947439018,6,1,0.9031000137329102,9,True,1.0,puma,SemRelated,0.5,puma
422,310.3468123776781,3,1,2.8942999839782715,16,True,1.0,lion,SemRelated,0.5,lion
963,683.3381759918269,6,3,1.2303999662399292,9,True,1.0,maul,SemRelated,0.5,maul
721,498.9886785231403,5,4,1.5563000440597534,11,True,1.0,axes,SemRelated,0.5,axes
723,121.09591171893814,2,11,3.2360000610351562,11,True,1.0,buck,SemRelated,0.5,buck
439,273.7381808885367,3,7,1.9138000011444092,8,True,1.0,stag,SemRelated,0.5,stag
711,106.76674051875455,1,1,3.13700008392334,10,True,1.0,lily,SemRelated,0.5,lily
566,139.43065546558572,2,12,3.4321999549865723,11,True,1.0,rose,SemRelated,0.5,rose
599,721.6031529487957,7,6,3.039400100708008,9,True,1.0,bowl,SemRelated,0.5,bowl
573,104.66322429285961,1,6,2.767199993133545,16,True,1.0,dish,SemRelated,0.5,dish
1152,783.1575943882132,9,7,3.6986000537872314,13,True,1.0,pain,SemRelated,0.5,pain
1117,789.671789439191,8,3,4.0991997718811035,9,True,1.0,hurt,SemRelated,0.5,hurt
680,847.9138797359212,12,18,2.1731998920440674,13,True,1.0,mare,SemRelated,0.5,mare
576,786.2109539670375,9,5,2.617000102996826,11,True,1.0,pony,SemRelated,0.5,pony
1239,95.37614976348485,1,4,1.9084999561309814,10,True,1.0,kilo,SemRelated,0.5,kilo
8,769.6389716420477,8,6,2.1238999366760254,7,True,1.0,gram,SemRelated,0.5,gram
684,212.14120551225886,2,12,2.936500072479248,8,True,1.0,sink,SemRelated,0.5,sink
620,116.83606556011789,1,6,3.200900077819824,10,True,1.0,bath,SemRelated,0.5,bath
1261,849.0129964926275,12,15,1.5681999921798706,9,True,1.0,coot,SemRelated,0.5,coot
946,816.5949716464966,10,11,1.7559000253677368,13,True,1.0,gull,SemRelated,0.5,gull
909,457.7776245471652,4,10,2.684799909591675,12,True,1.0,cent,SemRelated,0.5,cent
623,176.6729404420459,2,10,2.789599895477295,14,True,1.0,dime,SemRelated,0.5,dime
709,95.8001848697185,1,9,3.618000030517578,13,True,1.0,star,SemRelated,0.5,star
118,597.6458400496227,5,0,2.433000087738037,7,True,1.0,nova,SemRelated,0.5,nova
1466,153.60261744189884,2,3,2.547800064086914,6,True,1.0,myth,SemRelated,0.5,myth
1437,151.55030478120565,2,16,1.544100046157837,9,True,1.0,lore,SemRelated,0.5,lore
1255,628.5684880774879,6,14,4.124899864196777,11,True,1.0,deal,SemRelated,0.5,deal
270,700.33137694319,8,7,2.285599946975708,10,True,1.0,pact,SemRelated,0.5,pact
610,771.9862757438159,8,6,2.2095000743865967,9,True,1.0,wool,SemRelated,0.5,wool
41,775.2210151797532,9,7,2.6989998817443848,12,True,1.0,silk,SemRelated,0.5,silk
1311,729.1457702110043,7,2,2.29229998588562,8,True,1.0,fury,SemRelated,0.5,fury
1251,733.4832089467515,8,10,2.761899948120117,8,True,1.0,rage,SemRelated,0.5,rage
585,659.0511814661336,6,2,2.6117000579833984,12,True,1.0,tuna,SemRelated,0.5,tuna
510,423.52579030906963,4,3,3.629300117492676,14,True,1.0,fish,SemRelated,0.5,fish
1150,704.2614604541034,7,3,1.462399959564209,7,True,1.0,bawl,SemRelated,0.5,bawl
910,419.99039335250757,4,4,1.857300043106079,8,True,1.0,wept,SemRelated,0.5,wept
1003,56.80087438273142,1,1,1.3009999990463257,9,True,1.0,tsar,SemRelated,0.5,tsar
937,102.37719101596333,1,8,3.8190999031066895,7,True,1.0,king,SemRelated,0.5,king
241,774.4716258572677,9,12,1.954200029373169,11,True,1.0,sage,SemRelated,0.5,sage
22,680.6924671744176,7,5,2.4065001010894775,12,True,1.0,herb,SemRelated,0.5,herb
692,808.86592962907,9,7,4.154200077056885,11,True,1.0,hand,SemRelated,0.5,hand
26,758.2046425450789,7,5,2.3784000873565674,10,True,1.0,limb,SemRelated,0.5,limb
1034,692.2971479192933,7,2,1.8260999917984009,10,True,1.0,sewn,SemRelated,0.5,sewn
30,619.699045110189,6,2,1.9911999702453613,11,True,1.0,knit,SemRelated,0.5,knit
1222,537.0190608434189,5,13,2.7874999046325684,11,True,1.0,tale,SemRelated,0.5,tale
57,466.2353064868359,4,7,2.7723000049591064,11,True,1.0,plot,SemRelated,0.5,plot
138,790.2817727073848,10,7,3.4986000061035156,7,True,1.0,crap,SemRelated,0.5,crap
61,773.1940020079826,9,7,1.9589999914169312,6,True,1.0,dung,SemRelated,0.5,dung
595,862.6268693611634,12,16,2.29229998588562,8,True,1.0,hare,SemRelated,0.5,hare
62,484.90109127217147,4,0,0.3009999990463257,8,True,1.0,lynx,SemRelated,0.5,lynx
821,255.24389783081006,3,10,3.4428999423980713,11,True,1.0,cell,SemRelated,0.5,cell
275,60.367598322803666,1,0,0.9031000137329102,13,True,1.0,ovum,SemRelated,0.5,ovum
1287,767.4574550479241,9,9,2.851300001144409,8,True,1.0,darn,SemRelated,0.5,darn
92,632.3915982873903,6,11,2.609600067138672,10,True,1.0,tuck,SemRelated,0.5,tuck
815,214.28144796802272,3,1,1.0,14,True,1.0,inks,SemRelated,0.5,inks
240,755.2863658064177,8,4,2.478600025177002,11,True,1.0,glue,SemRelated,0.5,glue
587,667.8153720888447,7,5,2.2304000854492188,8,True,1.0,flea,SemRelated,0.5,flea
141,796.4192850081188,9,10,2.5694000720977783,10,True,1.0,tick,SemRelated,0.5,tick
836,712.6534193913396,6,3,2.4149999618530273,9,True,1.0,jade,SemRelated,0.5,jade
213,341.2802994820753,3,0,1.2553000450134277,11,True,1.0,onyx,SemRelated,0.5,onyx
549,826.6674700952914,10,12,3.282399892807007,13,True,1.0,hill,SemRelated,0.5,hill
142,723.9811673171452,6,1,2.56469988822937,12,True,1.0,glen,SemRelated,0.5,glen
196,178.62019614013352,2,0,2.784600019454956,9,True,1.0,jazz,SemRelated,0.5,jazz
170,389.57245023670765,4,9,2.2095000743865967,9,True,1.0,funk,SemRelated,0.5,funk
511,799.6702951652735,8,4,3.5206000804901123,15,True,1.0,tree,SemRelated,0.5,tree
178,862.8737551214405,9,10,2.8578999042510986,10,True,1.0,bush,SemRelated,0.5,bush
602,467.1701782052029,4,3,3.1175999641418457,5,True,1.0,dirt,SemRelated,0.5,dirt
294,96.15336753050539,1,6,2.599900007247925,11,True,1.0,soil,SemRelated,0.5,soil
608,842.1982824089906,11,11,2.648400068283081,10,True,1.0,deer,SemRelated,0.5,deer
186,725.8642475800264,7,3,2.734800100326538,12,True,1.0,lamb,SemRelated,0.5,lamb
1291,755.9529812379471,10,8,2.0085999965667725,4,True,1.0,span,SemRelated,0.5,span
384,45.81464542214356,1,1,2.8006999492645264,7,True,1.0,inch,SemRelated,0.5,inch
524,209.90052659030388,3,0,2.2147998809814453,9,True,1.0,fern,SemRelated,0.5,fern
191,501.20062855060104,5,7,2.164400100708008,8,True,1.0,moss,SemRelated,0.5,moss
488,123.43026850573264,2,1,1.7482000589370728,9,True,1.0,smog,SemRelated,0.5,smog
266,182.7387364766849,2,7,1.8920999765396118,9,True,1.0,haze,SemRelated,0.5,haze
470,714.1855608722647,6,1,1.3009999990463257,6,True,1.0,wren,SemRelated,0.5,wren
230,816.0268575915718,9,8,1.924299955368042,10,True,1.0,lark,SemRelated,0.5,lark
1242,225.17253637426288,2,2,2.330399990081787,11,True,1.0,itch,SemRelated,0.5,itch
405,294.9150492651923,3,2,1.6720999479293823,11,True,1.0,acne,SemRelated,0.5,acne
271,150.64263947828331,2,3,2.6963999271392822,6,True,1.0,bait,SemRelated,0.5,bait
233,130.14712100105288,2,7,2.3385000228881836,7,True,1.0,lure,SemRelated,0.5,lure
654,767.1643434976434,8,8,4.350599765777588,15,True,1.0,room,SemRelated,0.5,room
314,762.2649854943804,7,3,2.749000072479248,11,True,1.0,shed,SemRelated,0.5,shed
559,804.107880312629,9,8,1.2041000127792358,9,True,1.0,leek,SemRelated,0.5,leek
251,717.4738639422628,7,6,1.462399959564209,11,True,1.0,kale,SemRelated,0.5,kale
597,347.4563033087728,3,8,3.7028000354766846,10,True,1.0,ship,SemRelated,0.5,ship
548,148.25764896736297,2,9,3.688999891281128,14,True,1.0,boat,SemRelated,0.5,boat
880,307.0806577301947,3,5,1.6901999711990356,9,True,1.0,silo,SemRelated,0.5,silo
285,658.8289822854834,7,10,2.841399908065796,8,True,1.0,barn,SemRelated,0.5,barn
1474,738.6018291329897,8,5,1.7243000268936157,8,True,1.0,glum,SemRelated,0.5,glum
25,771.4924888622875,8,10,1.544100046157837,8,True,1.0,mope,SemRelated,0.5,mope
696,638.6299013892383,6,5,2.436199903488159,13,True,1.0,bees,SemRelated,0.5,bees
319,770.5460603934686,9,5,1.8691999912261963,8,True,1.0,wasp,SemRelated,0.5,wasp
626,763.557551760001,8,5,2.243000030517578,12,True,1.0,plum,SemRelated,0.5,plum
505,420.30500938211424,4,0,1.6128000020980835,11,True,1.0,kiwi,SemRelated,0.5,kiwi
621,828.4609836513839,11,12,3.14739990234375,8,True,1.0,bull,SemRelated,0.5,bull
454,356.886842754649,3,3,1.3617000579833984,10,True,1.0,oxen,SemRelated,0.5,oxen
736,801.8804519121763,10,9,1.2553000450134277,10,True,1.0,slaw,SemRelated,0.5,slaw
545,437.6137918454262,4,0,2.2227001190185547,14,True,1.0,mayo,SemRelated,0.5,mayo
763,323.99759819157,3,1,2.037400007247925,7,True,1.0,deli,SemRelated,0.5,deli
544,131.43633031803319,2,9,2.413300037384033,10,True,1.0,cafe,SemRelated,0.5,cafe
1483,659.5234367574325,5,1,2.7458999156951904,6,True,1.0,oops,SemRelated,0.5,oops
114,591.0766574265652,5,1,3.904400110244751,8,True,1.0,whoa,SemRelated,0.5,whoa
592,544.6137517462874,5,13,3.2641000747680664,9,True,1.0,lake,SemRelated,0.5,lake
578,509.2771527560355,5,3,2.510499954223633,9,True,1.0,pond,SemRelated,0.5,pond
877,790.7432895947228,7,3,2.2528998851776123,11,True,1.0,thug,SemRelated,0.5,thug
174,805.4645609680215,7,2,2.5211000442504883,13,True,1.0,riot,SemRelated,0.5,riot
1338,818.2297196795446,10,15,3.514899969100952,11,True,1.0,sake,SemRelated,0.5,sake
590,822.4972895949843,10,11,3.585599899291992,12,True,1.0,beer,SemRelated,0.5,beer
798,692.311132175597,6,2,3.36299991607666,12,True,1.0,drug,SemRelated,0.5,drug
695,830.5459579200427,10,12,2.7809998989105225,15,True,1.0,pill,SemRelated,0.5,pill
676,783.3493458764744,10,11,4.277599811553955,9,True,1.0,head,SemRelated,0.5,head
596,794.7396876424652,9,10,4.168700218200684,9,True,1.0,face,SemRelated,0.5,face
1347,496.71733177320687,5,5,2.0492000579833984,7,True,1.0,snob,SemRelated,0.5,snob
144,784.6453189787837,8,6,1.8194999694824219,6,True,1.0,posh,SemRelated,0.5,posh
830,837.8719292752794,10,10,1.0,9,True,1.0,welt,SemRelated,0.5,welt
